packageA,packageB,CODE-DEPENDENCY,CO-DEPENDENCY,CATEGORY
org.odpi.openmetadata.frameworks.opengovernance.mermaid,org.odpi.openmetadata.frameworkservices.gaf.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.conformance.workbenches.repository.listener,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetowner.fvt.duplicateprocessing,org.odpi.openmetadata.frameworks.openmetadata.properties.schema,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.registration,org.odpi.openmetadata.viewservices.externallinks.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.commonservices.multitenant,org.odpi.openmetadata.frameworkservices.omf.client,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.engineservices.watchdogaction.server,org.odpi.openmetadata.tokencontroller,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.registration,org.odpi.openmetadata.viewservices.productmanager.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.governanceservers.enginehostservices.server,org.odpi.openmetadata.governanceservers.enginehostservices.threads,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.registration,org.odpi.openmetadata.viewservices.subjectarea.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.contentpacks.core.egeria,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.handlers,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.metadatarepositories,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.governanceprogram.fvt.definitions,org.odpi.openmetadata.frameworks.auditlog,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.registration,org.odpi.openmetadata.viewservices.notificationmanager.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.governanceactions.provisioning,org.odpi.openmetadata.samples.archiveutilities.governanceengines,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.connectors.client,org.odpi.openmetadata.frameworks.openmetadata.search,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.samples.archiveutilities,org.odpi.openmetadata.samples.archiveutilities.clinicaltrialtemplates,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetowner.fvt.assets,org.odpi.openmetadata.frameworks.openmetadata.properties.schema,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.governanceserver.fvt.errorhandling,org.odpi.openmetadata.frameworks.auditlog,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.contentpacks.core.apacheatlas,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform.catalog,org.odpi.openmetadata.frameworks.connectors.ffdc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.registration,org.odpi.openmetadata.viewservices.privacyofficer.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.engineservices.repositorygovernance.server,org.odpi.openmetadata.tokencontroller,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.registration,org.odpi.openmetadata.viewservices.collectionmanager.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.opengovernance.properties,org.odpi.openmetadata.governanceservers.enginehostservices.enginemap,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.registration,org.odpi.openmetadata.viewservices.assetmaker.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.governanceserver.fvt.engines,org.odpi.openmetadata.frameworks.auditlog,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.contentpacks.core.apis,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.registration,org.odpi.openmetadata.viewservices.connectionmaker.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.governanceserver.fvt.duplicates,org.odpi.openmetadata.frameworks.auditlog,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.registration,org.odpi.openmetadata.viewservices.locationarena.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform.catalog,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.metadatarepositories,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.integration.kafkaaudit,org.odpi.openmetadata.repositoryservices.connectors.openmetadatatopic,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.registration,org.odpi.openmetadata.viewservices.governanceofficer.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.registration,org.odpi.openmetadata.viewservices.runtimemanager.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.commonservices.multitenant,org.odpi.openmetadata.frameworkservices.gaf.client,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.samples.archiveutilities,org.odpi.openmetadata.samples.archiveutilities.governanceprogram,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.viewservices.privacyofficer.server,org.odpi.openmetadata.viewservices.privacyofficer.server.spring,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.conformance.server,org.odpi.openmetadata.conformance.workbenches.repository.connectorconsumer,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.contentpacks.core.organizationinsight,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.jacquard,org.odpi.openmetadata.frameworks.openmetadata.properties.communities,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.itinfrastructure.samples.assetdeploy,org.odpi.openmetadata.frameworks.openmetadata.handlers,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adminservices.registration,org.odpi.openmetadata.viewservices.referencedata.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.samples.archiveutilities,org.odpi.openmetadata.samples.archiveutilities.sustainability,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.subscriptions,org.odpi.openmetadata.frameworks.openmetadata.properties.implementations,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetconsumer.fvt,org.odpi.openmetadata.frameworks.openmetadata.properties.assets,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.governanceactions.stewardship,org.odpi.openmetadata.frameworks.openmetadata.types,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.apacheatlas.integration,org.odpi.openmetadata.adapters.connectors.apacheatlas.integration.ffdc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.archiveutilities.simplecatalogs.catalogcontent,org.odpi.openmetadata.frameworks.openmetadata.types,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.postgres.ffdc,org.odpi.openmetadata.adapters.connectors.postgres.tabulardatasource,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.commonservices.ffdc.rest,org.odpi.openmetadata.viewservices.actionauthor.server.spring,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.search,org.odpi.openmetadata.frameworks.openmetadata.types,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.postgres.tabulardatasource,org.odpi.openmetadata.frameworks.connectors.controls,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.connectors.controls,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.engineservices.surveyaction.client.rest,org.odpi.openmetadata.frameworkservices.ocf.metadatamanagement.client,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.commonservices.ffdc.rest,org.odpi.openmetadata.engineservices.governanceaction.client.rest,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.metadataelements,org.odpi.openmetadata.frameworkservices.gaf.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform,org.odpi.openmetadata.metadatasecurity.properties,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.commonservices.ffdc.rest,org.odpi.openmetadata.engineservices.repositorygovernance.client.rest,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.connectors.properties.beans,org.odpi.openmetadata.platformservices.client,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.governanceactions.watchdog,org.odpi.openmetadata.frameworks.openwatchdog.controls,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.repositoryservices.postgres.repositoryconnector.mappers,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.typedefs,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.engineservices.repositorygovernance.connector,org.odpi.openmetadata.frameworks.opengovernance,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.metadatasecurity,org.odpi.openmetadata.metadatasecurity.properties,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.properties.schema,org.odpi.openmetadata.viewservices.schemamaker.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.control,org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform.survey,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.properties.validvalues,org.odpi.openmetadata.frameworks.openmetadata.types,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworkservices.gaf.server,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.utilities,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.contentpacks.core.base,org.odpi.openmetadata.frameworks.openmetadata.mapper,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.engineservices.watchdogaction.client.rest,org.odpi.openmetadata.frameworkservices.ocf.metadatamanagement.client,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.properties.feedback,org.odpi.openmetadata.frameworks.openmetadata.types,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetmanager.fvt,org.odpi.openmetadata.accessservices.assetmanager.fvt.dataassets,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.extractor,org.odpi.openmetadata.metadatasecurity.properties,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.integration.basicfiles,org.odpi.openmetadata.frameworks.integration.context,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.postgres.survey,org.odpi.openmetadata.frameworks.connectors.controls,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.datastore.basicfile,org.odpi.openmetadata.frameworks.connectors.controls,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.dynamicarchivers,org.odpi.openmetadata.repositoryservices.connectors.stores.archivestore.properties,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.opengovernance.handlers,org.odpi.openmetadata.frameworks.openmetadata.properties.governance,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.conformance.workbenches.repository.connectorconsumer,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.repositoryconnector,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.connectors,org.odpi.openmetadata.repositoryservices.connectors.stores.archivestore,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.connectors,org.odpi.openmetadata.repositoryservices.connectors.stores.cohortregistrystore,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.connectors,org.odpi.openmetadata.repositoryservices.connectors.stores.auditlogstore,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestsurveys,org.odpi.openmetadata.adapters.connectors.resource.jdbc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.engineservices.repositorygovernance.handlers,org.odpi.openmetadata.frameworks.openmetadata.refdata,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.frameworks.openmetadata.properties,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.repositoryservices.archiveconnector.directory,org.odpi.openmetadata.adapters.repositoryservices.archiveconnector.directory.ffdc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.types,org.odpi.openmetadata.samples.archiveutilities.governanceprogram,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.unitycatalog.provision,org.odpi.openmetadata.frameworks.openmetadata.ffdc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetmanager.fvt.common,org.odpi.openmetadata.frameworks.openmetadata.properties,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.accessservices.assetowner.fvt.connections,org.odpi.openmetadata.frameworks.openmetadata.properties,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.builders,org.odpi.openmetadata.frameworks.openmetadata.properties.digitalbusiness,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.repositoryservices.postgres.repositoryconnector.database,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.typedefs,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.controls,org.odpi.openmetadata.samples.governanceactions.clinicaltrials,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openwatchdog,org.odpi.openmetadata.frameworks.openwatchdog.ffdc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.baudot,org.odpi.openmetadata.frameworks.openmetadata.types,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.types,org.odpi.openmetadata.frameworkservices.ocf.metadatamanagement.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.types,org.odpi.openmetadata.governanceservers.enginehostservices.listener,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.properties.projects,org.odpi.openmetadata.viewservices.projectmanager.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.properties,org.odpi.openmetadata.frameworks.openmetadata.properties.solutions,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.properties,org.odpi.openmetadata.frameworks.openwatchdog,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.events,org.odpi.openmetadata.frameworks.openmetadata.ffdc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.opengovernance.mermaid,org.odpi.openmetadata.frameworks.openmetadata.types,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.governanceservers.enginehostservices.ffdc,org.odpi.openmetadata.governanceservers.enginehostservices.listener,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.filesandfolders,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.reports,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.ffdc,org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.servers,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.conformance.beans,org.odpi.openmetadata.conformance.tests.platform.origin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.ffdc,org.odpi.openmetadata.viewservices.glossarymanager.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.builders,org.odpi.openmetadata.frameworks.openmetadata.properties.schema,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.repositoryservices.enterprise.repositoryconnector.executors,org.odpi.openmetadata.repositoryservices.ffdc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.ffdc,org.odpi.openmetadata.viewservices.templatemanager.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.connectors.ffdc,org.odpi.openmetadata.frameworks.opengovernance,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.integration.iterator,org.odpi.openmetadata.frameworks.openmetadata.types,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.jacquard.tabulardatasets.openmetadatatypes,org.odpi.openmetadata.frameworks.connectors.ffdc,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.integration.basicfiles,org.odpi.openmetadata.frameworks.openmetadata.builders,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.serveroperations.server,org.odpi.openmetadata.serveroperations.server.spring,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.adapters.connectors.apachekafka.resource,org.odpi.openmetadata.frameworks.connectors,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.tokencontroller,org.odpi.openmetadata.viewservices.assetcatalog.server,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.connectors,org.odpi.openmetadata.governanceservers.enginehostservices.admin,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.viewservices.digitalbusiness.server,org.odpi.openmetadata.viewservices.digitalbusiness.server.spring,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.search,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.archiveutilities.simplecatalogs,org.odpi.openmetadata.repositoryservices.archiveutilities,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.governanceservers.integrationdaemonservices.properties,org.odpi.openmetadata.governanceservers.integrationdaemonservices.rest,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.opengovernance,org.odpi.openmetadata.frameworks.openwatchdog,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.auditlog,org.odpi.openmetadata.utilities.serverconfig,LOW,LOW,UNRELATED or NORMAL
org.odpi.openmetadata.frameworks.integration.connectors,org.odpi.openmetadata.governanceservers.integrationdaemonservices.handlers,LOW,LOW,UNRELATED or NORMAL
