source_package,target_package,WDS,DD,NWDS,FINAL_SCORE
org.odpi.openmetadata.serveroperations.server,org.odpi.openmetadata.repositoryservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.governanceservers.integrationdaemonservices.server,org.odpi.openmetadata.frameworks.integration.connectors,3,2,3.0,3.295836866004329
org.odpi.openmetadata.metadatasecurity.accessconnector,org.odpi.openmetadata.frameworks.connectors.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.connectors.organizationinsight.karmapoints,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.dataengineer.server,org.odpi.openmetadata.viewservices.dataengineer.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties.lineage,org.odpi.openmetadata.frameworks.openmetadata.properties.digitalbusiness,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.connectionmaker.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.accessservices.governanceserver.fvt.engines,org.odpi.openmetadata.fvt.utilities.exceptions,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.collectionmanager.server,org.odpi.openmetadata.viewservices.collectionmanager.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.repositoryservices.auditlogstore.console,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties.schema.tabular,org.odpi.openmetadata.frameworks.openmetadata.properties.schema.databases,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.connectors.datastore.basicfile,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.communitymatters.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.topics,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.infrastructure,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties.assets,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes,3,2,3.0,3.295836866004329
org.odpi.openmetadata.repositoryservices.connectors.stores.auditlogstore,org.odpi.openmetadata.frameworks.connectors.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.datadiscovery.server,org.odpi.openmetadata.viewservices.datadiscovery.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.schemamaker.server,org.odpi.openmetadata.viewservices.schemamaker.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.actionauthor.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.datadesigner.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.eventbus.topic.kafka,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.notificationmanager.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.connectors,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.eventbus.topic.inmemory,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.engineservices.repositorygovernance.server,org.odpi.openmetadata.engineservices.repositorygovernance.connector,3,2,3.0,3.295836866004329
org.odpi.openmetadata.governanceservers.enginehostservices.api,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.multilanguage.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.engineservices.repositorygovernance.server,org.odpi.openmetadata.engineservices.repositorygovernance.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.apis,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.dataengineer.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.adapters.connectors.babbage,3,2,3.0,3.295836866004329
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.adapters.connectors.integration.openapis,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.analytics,3,2,3.0,3.295836866004329
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.adapters.connectors.integration.jdbc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.adapters.connectors.jacquard,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.actions,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.projectmanager.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.productmanager.server,org.odpi.openmetadata.viewservices.productmanager.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.privacyofficer.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworkservices.omf.server,org.odpi.openmetadata.frameworkservices.omf.connectors.outtopic,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.externallinks.server,org.odpi.openmetadata.viewservices.externallinks.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.lineagelinker.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.repositoryservices.events.beans,org.odpi.openmetadata.repositoryservices.events.beans.v2,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.locationarena.server,org.odpi.openmetadata.viewservices.locationarena.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties.datadictionaries,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.reports,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.peopleorganizer.server,org.odpi.openmetadata.viewservices.peopleorganizer.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworkservices.gaf.server,org.odpi.openmetadata.frameworkservices.gaf.connectors.outtopic,3,2,3.0,3.295836866004329
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.adapters.connectors.apachekafka.integration,3,2,3.0,3.295836866004329
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform.catalog,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.referencedata.server,org.odpi.openmetadata.viewservices.referencedata.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.productcatalog.server,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.myprofile.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworkservices.gaf.server,org.odpi.openmetadata.frameworkservices.gaf.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.glossarymanager.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.productcatalog.server,org.odpi.openmetadata.viewservices.productcatalog.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.classificationexplorer.server,org.odpi.openmetadata.viewservices.classificationexplorer.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.repositoryservices.auditlogstore.console.eventdisplay,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.governanceservers.enginehostservices.registration,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.automatedcuration.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.securityofficer.server,org.odpi.openmetadata.viewservices.securityofficer.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.timekeeper.server,org.odpi.openmetadata.viewservices.timekeeper.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.connectors.restclients.spring,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.connectors.jacquard.tabulardatasets.openmetadatatypes,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.connectors.jacquard.tabulardatasets.validmetadatavalues,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestsurveys,org.odpi.openmetadata.adapters.connectors.datastore.csvfile,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.digitalbusiness.server,org.odpi.openmetadata.viewservices.digitalbusiness.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.integration.properties,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.integration.properties,org.odpi.openmetadata.frameworks.connectors.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworkservices.gaf.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.classificationexplorer.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.viewservices.connectionmaker.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.accessservices.samples.assetsetup,org.odpi.openmetadata.adminservices.configuration.registration,3,2,3.0,3.295836866004329
org.odpi.openmetadata.governanceservers.enginehostservices.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adminservices.samples.configure,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.repositoryservices.connectors.omrstopic,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.subjectarea.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties.governance,org.odpi.openmetadata.frameworks.openmetadata.properties.dataprocessing,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.dataofficer.server,org.odpi.openmetadata.viewservices.dataofficer.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.assetcatalog.server,org.odpi.openmetadata.viewservices.assetcatalog.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties.governance,org.odpi.openmetadata.frameworks.openmetadata.properties.governance.governanceactions,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.runtimemanager.server,org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.privacyofficer.server,org.odpi.openmetadata.viewservices.privacyofficer.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.datadesigner.server,org.odpi.openmetadata.viewservices.datadesigner.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.adminservices.configurationstore.file,org.odpi.openmetadata.frameworks.connectors.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.governanceofficer.server,org.odpi.openmetadata.viewservices.governanceofficer.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.automatedcuration.server,org.odpi.openmetadata.adapters.connectors.secretsstore.yaml,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.governanceofficer.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.referencedata,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.connectors.reports.surveyreport,org.odpi.openmetadata.frameworks.connectors.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.feedbackmanager.server,org.odpi.openmetadata.viewservices.feedbackmanager.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworkservices.omf.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.repositoryservices.connectors.stores.archivestore,org.odpi.openmetadata.repositoryservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.automatedcuration.server,org.odpi.openmetadata.viewservices.automatedcuration.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.repositoryservices.archiveconnector.directory,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.runtimemanager.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.accessservices.governanceserver.fvt.errorhandling,org.odpi.openmetadata.fvt.utilities.exceptions,3,2,3.0,3.295836866004329
org.odpi.openmetadata.accessservices.governanceprogram.fvt.definitions,org.odpi.openmetadata.fvt.utilities.exceptions,3,2,3.0,3.295836866004329
org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.repositoryeventmapper,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties,org.odpi.openmetadata.frameworks.openmetadata.properties.lineage,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.productcatalog.admin,org.odpi.openmetadata.adminservices.ffdc.exception,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.connectors.integration.jdbc,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.adapters.connectors.apacheatlas.integration,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.connectors.apachekafka.resource,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworkservices.omf.server,org.odpi.openmetadata.frameworkservices.omf.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.runtimemanager.server,org.odpi.openmetadata.viewservices.runtimemanager.admin,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.repositoryservices.auditlogstore.slf4j,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.connectors.dynamicarchivers,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.automatedcuration.converters,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.adapters.repositoryservices.auditlogstore.eventtopic,org.odpi.openmetadata.frameworks.connectors.ffdc,3,2,3.0,3.295836866004329
org.odpi.openmetadata.frameworks.openmetadata.properties,org.odpi.openmetadata.frameworks.openmetadata.properties.informationsupplychains,3,2,3.0,3.295836866004329
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.adapters.connectors.postgres.catalog,3,2,3.0,3.295836866004329
org.odpi.openmetadata.viewservices.runtimemanager.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.referencedata.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.frameworkservices.ocf.metadatamanagement.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.unitycatalog.provision,org.odpi.openmetadata.frameworks.auditlog,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.automatedcuration.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.datastore.csvfile,org.odpi.openmetadata.frameworks.auditlog,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.babbage,org.odpi.openmetadata.frameworks.openmetadata.search,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.actormanager.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.securityofficer.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.surveyaction.surveycsv,org.odpi.openmetadata.frameworks.openmetadata.properties,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.surveyaction.surveycsv,org.odpi.openmetadata.adapters.connectors.datastore.basicfile,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.productmanager.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.baudot,org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,4,1,4.0,2.772588722239781
org.odpi.openmetadata.frameworkservices.omf.outtopic,org.odpi.openmetadata.repositoryservices.connectors.openmetadatatopic,4,1,4.0,2.772588722239781
org.odpi.openmetadata.commonservices.repositoryhandler,org.odpi.openmetadata.frameworks.connectors,4,1,4.0,2.772588722239781
org.odpi.openmetadata.frameworkservices.gaf.connectors.outtopic,org.odpi.openmetadata.frameworks.auditlog,4,1,4.0,2.772588722239781
org.odpi.openmetadata.commonservices.repositoryhandler,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.utilities,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.connectionmaker.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.samples.archiveutilities.governanceengines,org.odpi.openmetadata.frameworks.connectors.properties.beans,4,1,4.0,2.772588722239781
org.odpi.openmetadata.governanceservers.integrationdaemonservices.handlers,org.odpi.openmetadata.frameworks.connectors.ffdc,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.validmetadata.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata.schema,org.odpi.openmetadata.adapters.connectors.resource.jdbc.ddl.postgres,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.lineagelinker.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.solutionarchitect.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.privacyofficer.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.frameworkservices.gaf.server,org.odpi.openmetadata.frameworks.openmetadata.refdata,4,1,4.0,2.772588722239781
org.odpi.openmetadata.frameworks.openmetadata.builders,org.odpi.openmetadata.frameworks.openmetadata.properties.feedback,4,1,4.0,2.772588722239781
org.odpi.openmetadata.accessservices.communityprofile.fvt.errorhandling,org.odpi.openmetadata.frameworks.openmetadata.properties,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.locationarena.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.governanceservers.integrationdaemonservices.handlers,org.odpi.openmetadata.frameworks.openmetadata.properties,4,1,4.0,2.772588722239781
org.odpi.openmetadata.engineservices.repositorygovernance.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.governanceservers.integrationdaemonservices.handlers,org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.repositoryservices.auditlogstore.eventtopic,org.odpi.openmetadata.frameworks.auditlog,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.timekeeper.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.peopleorganizer.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.engineservices.repositorygovernance.handlers,org.odpi.openmetadata.frameworks.opengovernance.properties,4,1,4.0,2.772588722239781
org.odpi.openmetadata.opentypes,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.automatedcuration.mermaid,org.odpi.openmetadata.frameworks.openmetadata.refdata,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.repositoryservices.auditlogstore.postgres.schema,org.odpi.openmetadata.adapters.connectors.resource.jdbc.ddl.postgres,4,1,4.0,2.772588722239781
org.odpi.openmetadata.frameworks.integration.context,org.odpi.openmetadata.frameworks.connectors.ffdc,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.metadataexpert.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.frameworks.opengovernance,org.odpi.openmetadata.frameworks.connectors.properties.beans,4,1,4.0,2.772588722239781
org.odpi.openmetadata.frameworks.openmetadata.properties.datadictionaries,org.odpi.openmetadata.frameworks.openmetadata.properties.digitalbusiness,4,1,4.0,2.772588722239781
org.odpi.openmetadata.engineservices.surveyaction.handlers,org.odpi.openmetadata.frameworks.connectors.properties.beans,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.schemamaker.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.babbage,org.odpi.openmetadata.frameworks.opengovernance.connectorcontext,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.jacquard,org.odpi.openmetadata.frameworks.opengovernance.connectorcontext,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.apacheatlas.integration,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.connectors,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.organizationinsight.karmapoints,org.odpi.openmetadata.frameworks.openmetadata.search,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.dataengineer.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.multilanguage.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.communitymatters.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.eventbus.topic.kafka,org.odpi.openmetadata.frameworks.connectors,4,1,4.0,2.772588722239781
org.odpi.openmetadata.repositoryservices.eventmanagement,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.utilities,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.unitycatalog.sync,org.odpi.openmetadata.frameworks.connectors.properties.beans,4,1,4.0,2.772588722239781
org.odpi.openmetadata.frameworkservices.omf.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.contentpacks.core.unitycatalog,org.odpi.openmetadata.frameworks.connectors,4,1,4.0,2.772588722239781
org.odpi.openmetadata.frameworkservices.omf.connectors.outtopic,org.odpi.openmetadata.frameworks.auditlog,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.governanceofficer.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.metadatasecurity.server,org.odpi.openmetadata.frameworks.connectors.properties.users,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adminservices.samples.configure,org.odpi.openmetadata.adminservices.rest,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.governanceofficer.server,org.odpi.openmetadata.frameworks.openmetadata.metadataelements,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.dataofficer.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adminservices.samples.configure,org.odpi.openmetadata.adminservices.configuration.properties,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.dynamicarchivers.glossary,org.odpi.openmetadata.frameworks.opengovernance,4,1,4.0,2.772588722239781
org.odpi.openmetadata.contentpacks.core.unitycatalog,org.odpi.openmetadata.frameworks.connectors.properties.beans,4,1,4.0,2.772588722239781
org.odpi.openmetadata.engineservices.surveyaction.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.collectionmanager.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.integration.csvlineageimporter,org.odpi.openmetadata.frameworks.auditlog,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.subjectarea.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.datadiscovery.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.conformance.workbenches.repository.connectorconsumer,org.odpi.openmetadata.frameworks.connectors,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.surveyaction.surveyfile,org.odpi.openmetadata.frameworks.openmetadata.connectorcontext,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.apachekafka.survey,org.odpi.openmetadata.frameworks.opengovernance,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.projectmanager.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.samples.archiveutilities.combo,org.odpi.openmetadata.repositoryservices.archiveutilities,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform.catalog,org.odpi.openmetadata.repositoryservices.connectors.stores.cohortregistrystore.properties,4,1,4.0,2.772588722239781
org.odpi.openmetadata.engineservices.governanceaction.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.templatemanager.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.integration.jdbc,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.connectors,4,1,4.0,2.772588722239781
org.odpi.openmetadata.frameworkservices.gaf.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.automatedcuration.server,org.odpi.openmetadata.frameworks.openmetadata.search,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.feedbackmanager.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.apacheatlas.survey,org.odpi.openmetadata.frameworks.opengovernance,4,1,4.0,2.772588722239781
org.odpi.openmetadata.frameworkservices.gaf.outtopic,org.odpi.openmetadata.repositoryservices.connectors.openmetadatatopic,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.devopspipeline.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
